[meta] uuid,[meta] weight,[dem] country_code,[dem] age,[dem] gender,[dem] education_level,[dem] degree_of_urbanisation,[dem] residency,[dem] household_size,[dem] immigration,[dem] origin,[dem] settlement_size,[dem] hometown,[dem] ethnic_background,[dem] religion,[dem] employment_status,[dem] employment_status_in_education,[dem] work_type_routine,[dem] work_type_manual,[dem] lgbtq,[dem] income_net_monthly,[dem] disposable_income,[dem] household_finances_past12months,[dem] financial_security,[dem] change_household_finances_next12months,[dem] job_security,[dem] status_national_economy,[dem] change_economy_country_past12months,[dem] economy_country_next12months,[aud] social_networks_regularly_used,[aud] social_media_activity_rank,[aud] online_sharing_frequency,[aud] sharing_network_size,[aud] member_organization,[aud] organization_activities_timeperweek,[aud] media_tv_hours,[aud] media_radio_hours,[aud] media_print_hours,[question] opinion_eu,[question] opinion_government,[question] political_view,[question] likelihood_to_demonstrate,[question] vote_referendum,[question] frequency_of_voting,[question] vote_next_national_election,[question] ranking_party_de,[question] voted_party_last_election_de,[question] ranking_party_fr,[question] voted_party_last_election_fr,[question] ranking_party_es,[question] voted_party_last_election_es,[question] ranking_party_pl,[question] voted_party_last_election_pl,[question] ranking_party_it,[question] voted_party_last_election_it,[question] ranking_party_gb,[question] voted_party_last_election_gb,[question] when_vote_decision_was_made,[question] vote_nextelection_de,[question] vote_nextelection_fr,[question] vote_nextelection_es,[question] vote_nextelection_pl,[question] vote_nextelection_it,[question] vote_nextelection_gb,[question] certainty_party_to_vote,[question] friends_family_same_vote,[question] important_issues_when_voting,[question] ranking_importance_of_issues_when_voting,[question] preferred_type_of_political_leader,[question] frequent_sharing_of_politicalviews,[question] independence_or_respect,[question] obedience_or_selfreliance,[question] consideration_or_good_behaviour,[question] curiosity_or_good_manners,[question] democracy_own_country_satisfaction,[question] next_generation_opportunities,[question] currentplace_change_past5years,[question] hometown_change_past5years,[question] country_direction_past5years,[question] financial_situation_change_past5years,[question] international_trade_gain_or_loss,[question] country_comes_first,[question] improving_life_by_hardwork,[question] conspiracy,[question] government_controlled_by_elite,[question] trust_in_own_judgment,[question] perceived_effect_of_diversity,[question] gender_discrimination_importance,[question] family_friends_highereducation,[question] worldview
0ba93700-a089-0134-fa27-0a62e1402143,0.915464735,DE,26,1,4,1,1,3,1,2,5,1,1,2,8,,2,4,2,9,2,3,1,2,2,3,4,3,13 | 4 | 1 | 3 | 6 | 2 | 9 | 14,5 | 2 | 4 | 3 | 1,4,3,5,,3,2,3,1,4,3,2,,3,2,1 | 5 | 2 | 3 | 4 | 6,7,,,,,,,,,,,4,2,,,,,,3,5,4 | 5 | 11 | 12,5 | 12 | 11 | 4,2 | 3 | 5 | 6 | 4 | 1,1,2,2,2,2,2,3,2,3,4,3,4,1,3,4,2,2,3,3,4,2
887c1cc0-a089-0134-fcfc-0a62e1402143,0.9366866641,DE,22,2,3,1,1,4,2,2,4,1,1,1,1,,4,2,2,5,2,3,2,3,2,4,5,5,13 | 6 | 9,4 | 1 | 5 | 2 | 3,2,2,1 | 4,3,6,6,3,4,5,3,4,,1,1,6 | 3 | 4 | 5 | 2 | 1,6,,,,,,,,,,,4,6,,,,,,1,3,3 | 5 | 8 | 9 | 12,5 | 12 | 8 | 3 | 9,3 | 5 | 4 | 1 | 2 | 6,2,2,2,2,1,4,5,5,3,1,3,3,3,2,1,1,2,5,2,2,1
d2bcbd70-a089-0134-d235-0aaafcbd6b1f,1.191998602,DE,30,1,3,1,1,1,5,,3,1,1,1,1,,1,2,2,3,2,5,4,5,4,4,4,5,1 | 9 | 13,3 | 5 | 1 | 4 | 2,3,1,3,1,7,3,2,5,5,6,5,,1,1,6 | 1 | 2 | 5 | 3 | 4,6,,,,,,,,,,,5,6,,,,,,1,3,4 | 5 | 7 | 9,5 | 9 | 4 | 7,6 | 1 | 3 | 4 | 5 | 2,4,3,2,1,2,4,4,5,5,1,5,2,1,4,2,1,1,5,4,2,1
f6e7b080-a089-0134-d2d6-0aaafcbd6b1f,1.208055125,DE,35,2,3,1,1,2,3,1,7,1,1,8,1,,1,1,1,4,2,4,3,2,2,4,4,2,13 | 6 | 1 | 9,1 | 5 | 2 | 4 | 3,1,6,5,,4,1,1,1,2,2,3,,1,1,2 | 3 | 1 | 4 | 5 | 6,2,,,,,,,,,,,4,2,,,,,,3,3,1 | 4 | 5 | 6 | 7,4 | 1 | 5 | 6 | 7,6 | 4 | 2 | 5 | 1 | 3,2,1,2,2,1,2,2,1,1,2,4,1,1,1,2,1,2,1,1,2,1
1b27b7d0-a08a-0134-d3b4-0aaafcbd6b1f,0.9246274489,DE,23,1,3,1,1,1,4,,6,1,1,4,6,1,1,4,2,13,1,6,1,1,2,4,4,5,2 | 9 | 8 | 13 | 1,5 | 4 | 2 | 1 | 3,2,2,5,,4,1,2,3,4,4,2,,1,1,6 | 1 | 2 | 5 | 4 | 3,6,,,,,,,,,,,3,6,,,,,,1,2,6 | 10,6 | 10,4 | 2 | 5 | 6 | 1 | 3,3,1,2,2,1,4,4,4,5,1,2,2,1,1,2,3,1,3,2,2,1
1b586dc0-a08a-0134-d3b6-0aaafcbd6b1f,0.3002579204,DE,18,2,5,2,1,4,5,,1,1,6,4,6,3,5,5,2,13,6,6,5,6,5,2,6,6,5 | 3 | 13 | 9 | 4 | 1,5 | 4 | 1 | 2 | 3,2,2,3 | 4,3,5,2,1,2,1,3,4,,6,5,1 | 4 | 2 | 3 | 6 | 5,9,,,,,,,,,,,,8,,,,,,,,7 | 1 | 4 | 9 | 15,1 | 4 | 9 | 7,4 | 6 | 2 | 5 | 1 | 3,3,2,2,1,1,1,3,3,3,4,3,2,3,2,3,5,3,3,2,3,2
90e78a70-a08a-0134-a4d5-0a62e1402143,0.4003112601,DE,36,2,1,1,1,1,5,,6,1,6,8,2,,2,2,2,12,5,2,1,3,1,3,2,4,13 | 3 | 9 | 6 | 4 | 1,1 | 3 | 5 | 4 | 2,2,4,1 | 4,2,1,1,2,2,3,3,4,,1,1,4 | 1 | 2 | 3 | 5 | 6,7,,,,,,,,,,,3,7,,,,,,1,4,1,1,5 | 3 | 6 | 4 | 1 | 2,5,1,2,1,2,1,1,2,4,5,1,1,2,1,5,2,4,2,2,2,2
994fc110-a08a-0134-0a8a-0aaafcbd6b1f,0.1699418266,DE,25,1,4,2,1,2,5,,1,2,1,4,1,,2,2,2,8,4,2,2,6,2,3,2,4,16,,,,1,3,1,1,2,4,3,4,4,,1,1,4 | 1 | 2 | 6 | 5 | 3,4,,,,,,,,,,,4,4,,,,,,2,2,1 | 3 | 4 | 5 | 7,1 | 7 | 5 | 3 | 4,5 | 2 | 3 | 6 | 1 | 4,2,1,2,2,2,2,2,3,,2,2,2,3,3,4,2,3,4,2,2,2
920ea020-a08b-0134-34f2-0a62e1402143,0.4746298539,DE,20,2,3,2,1,2,4,,1,2,1,4,1,,1,1,1,3,1,4,3,2,1,3,6,6,9 | 1 | 3 | 13 | 14,4 | 1 | 5 | 2 | 3,5,1,1 | 4,2,7,3,1,3,3,3,2,,5,2,2 | 4 | 3 | 6 | 5 | 1,8,,,,,,,,,,,,2,,,,,,2,3,11 | 8 | 9,11 | 8 | 9,2 | 3 | 5 | 6 | 4 | 1,5,1,2,1,1,2,3,3,,3,4,3,3,2,3,3,2,2,2,2,1
b4509460-a08b-0134-0fca-0aaafcbd6b1f,0.9246274489,DE,18,1,3,1,1,4,2,1,6,1,1,8,1,,1,1,1,13,6,2,2,2,1,2,2,2,13 | 9,4 | 3 | 2 | 1 | 5,2,1,5,,1,2,1,3,3,3,3,,2,2,4 | 3 | 2 | 1 | 5 | 6,7,,,,,,,,,,,2,7,,,,,,2,4,1 | 6 | 7 | 11 | 13,6 | 11 | 7 | 1 | 13,2 | 1 | 5 | 6 | 3 | 4,2,1,2,1,1,2,2,3,3,3,2,2,3,2,3,3,3,3,1,3,2
cda035b0-a08b-0134-103c-0aaafcbd6b1f,1.055747772,DE,17,1,1,1,1,3,4,,7,1,1,8,6,2,1,1,3,12,6,3,1,3,1,4,6,6,9 | 4 | 6 | 1 | 3 | 13,4 | 3 | 1 | 2 | 5,1,7,1,4,1,1,6,2,1,5,2,,1,1,2 | 1 | 3 | 5 | 4 | 6,2,,,,,,,,,,,1,2,,,,,,3,3,6,6,3 | 4 | 6 | 5 | 2 | 1,3,2,2,3,3,1,3,3,3,3,3,3,1,4,5,5,3,3,4,4,1
dfc87b70-a08b-0134-1088-0aaafcbd6b1f,1.191998602,DE,36,1,3,1,1,3,1,2,4,1,1,1,1,,4,2,2,7,3,3,2,3,2,3,3,4,13 | 9 | 1,3 | 4 | 1 | 2 | 5,2,2,4,3,5,1,2,4,4,4,1,,1,1,3 | 4 | 5 | 2 | 1 | 6,3,,,,,,,,,,,3,5,,,,,,2,2,1 | 4 | 5 | 9 | 6,9 | 1 | 4 | 6 | 5,3 | 5 | 2 | 4 | 1 | 6,1,2,2,1,2,3,5,4,4,2,3,2,1,4,2,1,3,2,4,3,1
f5f9cf80-a08b-0134-10f2-0aaafcbd6b1f,0.4638764596,DE,27,1,4,2,3,,5,,1,2,3,8,10,,4,2,3,13,6,3,5,3,5,3,2,5,3,4 | 2 | 3 | 5 | 1,2,1,5,,1,5,2,3,4,3,5,,6,5,3 | 4 | 2 | 1 | 5 | 6,9,,,,,,,,,,,,8,,,,,,,,16,,3 | 5 | 6 | 2 | 1 | 4,1,1,2,1,1,4,5,6,,1,3,3,3,5,2,1,1,1,1,2,1
b4fe9a00-a08c-0134-ab6b-0a62e1402143,0.5938320998,DE,21,1,5,1,1,2,5,,6,2,6,8,1,,1,2,2,13,6,4,5,6,2,3,4,3,9 | 4 | 3 | 13,1 | 2 | 4 | 5 | 3,5,2,5,,3,3,2,3,3,2,4,,4,2,1 | 2 | 3 | 4 | 5 | 6,9,,,,,,,,,,,,1,,,,,,2,2,8 | 9 | 6 | 1 | 10,1 | 6 | 10 | 8 | 9,3 | 2 | 4 | 1 | 6 | 5,3,2,1,2,2,2,2,4,,3,2,2,3,2,3,2,3,3,2,2,2
ec91f260-a08c-0134-a8c6-0aaafcbd6b1f,0.9366866641,DE,22,2,3,1,1,3,5,,7,1,6,8,10,,2,1,2,5,2,2,2,3,5,4,5,4,13 | 1 | 9 | 3,2 | 3 | 1 | 4 | 5,3,2,5,,4,8,1,5,5,4,3,,2,1,6 | 5 | 4 | 2 | 3 | 1,2,,,,,,,,,,,4,6,,,,,,1,2,5,5,3 | 6 | 1 | 4 | 5 | 2,2,1,2,2,2,4,4,5,5,1,2,3,2,2,2,3,1,5,2,4,1
9d9a5980-a08d-0134-ce80-0a62e1402143,0.53495948,DE,16,1,1,2,4,,4,,5,2,3 | 4 | 5,3,8,,4,5,2,13,6,6,5,6,5,6,6,4,16,,,,5,,4,5,3,2,4,5,4,,3,3,3 | 5 | 1 | 6 | 2 | 4,2,,,,,,,,,,,3,3,,,,,,2,2,2 | 12,12 | 2,6 | 4 | 5 | 3 | 1 | 2,4,2,1,3,2,1,4,3,,1,4,2,2,2,1,2,3,5,4,4,2
c40dbc30-a08d-0134-faa6-0aaafcbd6b1f,0.86173687,DE,15,2,1,1,1,4,3,3,3,1,6,3,6,3,5,5,2,8,6,4,3,2,3,5,3,5,9 | 3 | 1 | 4 | 13,5 | 2 | 3 | 1 | 4,5,1,5,,4,2,1,3,2,4,4,,4,1,3 | 6 | 5 | 1 | 2 | 4,1,,,,,,,,,,,1,4,,,,,,2,1,5,5,1 | 3 | 5 | 2 | 4 | 6,3,1,3,2,2,3,2,2,1,4,4,1,1,5,3,1,2,2,2,3,1
3c16eed0-a08e-0134-fd74-0aaafcbd6b1f,0.4003112601,DE,26,2,2,1,1,2,4,,6,2,6,4,6,1,2,2,3,6,2,4,4,6,1,6,6,6,6 | 13,2 | 3 | 1 | 4 | 5,5,1,5,,1,1,2,3,4,4,3,,5,4,1 | 2 | 4 | 3 | 5 | 6,9,,,,,,,,,,,,8,,,,,,,,16,,5 | 6 | 1 | 3 | 4 | 2,4,3,3,3,3,4,3,6,,2,4,2,3,4,2,3,3,2,2,3,2
4ff786d0-a08e-0134-4b4b-0a62e1402143,1.191998602,DE,34,1,3,1,1,1,5,,2,2,6,4,8,,3,3,2,13,5,3,2,3,2,1,2,4,1 | 9 | 3 | 13 | 6,5 | 3 | 4 | 2 | 1,5,1,5,,6,7,2,3,3,5,3,,6,5,5 | 3 | 4 | 6 | 2 | 1,9,,,,,,,,,,,,8,,,,,,,,16,,3 | 2 | 4 | 5 | 1 | 6,2,2,1,2,2,2,3,6,,3,3,2,1,1,2,3,1,3,3,7,1
c73c1670-a08e-0134-0044-0aaafcbd6b1f,0.1699418266,DE,24,1,4,2,1,3,4,,3,1,6,1,6,2,2,5,2,11,1,3,1,6,1,1,6,6,9 | 3,1 | 4 | 5 | 2 | 3,5,2,3 | 1,3,3,2,2,2,2,3,3,,1,1,5 | 4 | 1 | 6 | 2 | 3,3,,,,,,,,,,,1,1,,,,,,2,2,13 | 12 | 10 | 14 | 15,10 | 12 | 13 | 14,5 | 6 | 2 | 1 | 3 | 4,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
297b3600-a08f-0134-4fdd-0a62e1402143,0.4003112601,DE,26,2,2,1,1,2,1,2,4,1,1,1,1,,2,2,1,7,5,2,2,6,2,3,6,6,1 | 9,4 | 1 | 5 | 2 | 3,3,2,5,,5,1,1,2,3,3,3,,5,2,2 | 3 | 4 | 1 | 5 | 6,9,,,,,,,,,,,,2,,,,,,3,5,15,,6 | 5 | 4 | 3 | 1 | 2,3,1,2,1,2,2,4,3,3,3,1,3,3,3,3,2,2,3,1,3,2
2a831820-a08f-0134-0283-0aaafcbd6b1f,0.3353818587,DE,21,1,4,1,1,4,4,,3,1,1,8,6,3,1,4,2,1,4,1,1,3,5,1,3,3,9,1 | 5 | 3 | 4 | 2,2,2,1,2,3,1,1,1,3,4,4,,2,2,1 | 6 | 5 | 2 | 4 | 3,1,,,,,,,,,,,1,1,,,,,,1,3,3 | 4,3 | 4,6 | 1 | 2 | 5 | 3 | 4,1,2,2,1,1,1,4,3,3,3,3,3,3,3,4,2,2,2,2,2,1
582f6550-a08f-0134-50f5-0a62e1402143,1.191998602,DE,27,1,3,1,1,3,1,1,5,2,1,3,1,,2,1,2,4,4,2,2,6,1,1,3,6,1 | 13 | 9,4 | 1 | 3 | 5 | 2,5,1,5,,2,1,1,1,1,2,5,,6,5,2 | 5 | 6 | 3 | 4 | 1,9,,,,,,,,,,,,8,,,,,,,,4 | 8 | 9 | 12,4 | 8 | 12 | 9,6 | 4 | 2 | 5 | 3 | 1,2,2,2,2,2,1,3,6,,5,1,1,2,4,2,4,3,3,3,3,2
6cc0d080-a08f-0134-517a-0a62e1402143,0.53495948,DE,19,1,2,2,1,5,4,,3,1,1 | 5,1,6,3,5,5,2,7,6,3,2,3,5,1,2,2,3 | 1 | 13 | 9,4 | 1 | 2 | 5 | 3,1,1,1,2,1,2,1,1,1,6,3,,5,3,1 | 2 | 5 | 4 | 3 | 6,5,,,,,,,,,,,3,1,,,,,,2,2,2,2,1 | 6 | 4 | 3 | 5 | 2,3,2,1,2,1,1,2,1,1,1,2,3,1,1,1,1,1,1,1,1,1
759c9400-a08f-0134-51b2-0a62e1402143,1.191998602,DE,26,1,3,1,1,4,4,,6,1,3,7,3,,2,3,2,4,3,2,4,6,3,3,6,6,9 | 1 | 3 | 13,2 | 1 | 4 | 3 | 5,1,1,5,,4,2,1,4,5,4,4,,2,1,6 | 1 | 2 | 3 | 5 | 4,6,,,,,,,,,,,4,6,,,,,,1,5,5 | 8 | 9 | 10 | 12,9 | 5 | 8 | 10 | 12,1 | 6 | 5 | 4 | 3 | 2,3,2,2,2,1,2,5,2,2,1,2,1,1,2,3,2,1,3,1,4,1
87ae2dc0-a08f-0134-0463-0aaafcbd6b1f,2.570943391,DE,40,2,3,1,1,3,5,,3,2,6,4,1,,2,2,2,4,2,3,2,3,2,3,3,3,3 | 1 | 9,4 | 1 | 2 | 5 | 3,2,1,1 | 3,3,4,5,1,3,2,4,4,,1,1,2 | 1 | 3 | 5 | 4 | 6,2,,,,,,,,,,,5,2,,,,,,2,4,2 | 3 | 10 | 12,3 | 12 | 10 | 2,1 | 2 | 5 | 6 | 3 | 4,3,2,2,1,2,2,2,6,,3,3,2,3,2,4,2,3,3,3,5,1
99e3bf30-a08f-0134-04bf-0aaafcbd6b1f,0.6039993353,DE,26,1,3,2,1,3,3,13,1,1,6,1,1,,2,1,2,13,4,3,2,2,2,2,3,3,1,4 | 3 | 5 | 1 | 2,5,1,1,1,3,2,2,3,4,4,2,,1,1,6 | 1 | 2 | 5 | 3 | 4,8,,,,,,,,,,,,6,,,,,,1,2,15,,6 | 4 | 5 | 2 | 3 | 1,1,1,2,2,2,2,4,2,2,2,3,2,2,1,2,2,2,2,2,3,1
eb92a7c0-a08f-0134-0665-0aaafcbd6b1f,0.8520777071,DE,46,1,5,2,1,1,1,13,1,1,6,8,10,,4,4,3,13,4,3,2,3,5,3,4,4,16,,,,5,,6,4,1,3,3,3,5,,4,2,2 | 1 | 5 | 3 | 4 | 6,3,,,,,,,,,,,5,3,,,,,,2,5,14 | 11 | 9 | 7 | 3,9 | 3 | 7 | 11 | 14,5 | 2 | 3 | 1 | 6 | 4,1,1,2,1,1,1,1,2,1,3,3,4,3,3,3,3,3,3,3,4,1
23003590-a090-0134-554f-0a62e1402143,0.9246274489,DE,19,1,3,1,1,5,4,,3,1,1,1,1,,2,1,2,5,2,3,3,2,3,2,2,3,13 | 6 | 9 | 1,1 | 4 | 2 | 5 | 3,1,2,4 | 3,2,4,6,3,2,2,2,4,,1,1,4 | 3 | 2 | 1 | 5 | 6,4,,,,,,,,,,,3,4,,,,,,1,3,1 | 6 | 11 | 7 | 2,1 | 6 | 2 | 11 | 7,3 | 5 | 2 | 4 | 1 | 6,2,1,2,1,1,1,2,4,4,4,2,1,5,2,4,2,4,1,1,4,2
ee85b3a0-a090-0134-4a6e-0a62e1402143,0.3823403677,DE,32,2,4,2,2,3,2,1 | 5,1,2,1,1,1,,1,2,2,6,3,3,1,2,1,2,3,3,5 | 6 | 13 | 9 | 1,4 | 5 | 2 | 1 | 3,2,2,5,,3,4,1,3,4,3,5,,6,5,2 | 1 | 6 | 4 | 3 | 5,9,,,,,,,,,,,,8,,,,,,,,6 | 7,6 | 7,1 | 5 | 6 | 4 | 3 | 2,5,2,2,1,1,2,2,3,,3,3,3,3,3,3,3,3,3,3,3,1
012463c0-a092-0134-5103-0a62e1402143,0.4003112601,DE,32,2,2,1,1,2,4,,5,2,6 | 1 | 2,4,1,,1,1,2,12,2,3,2,4,3,1,2,2,6 | 2 | 1 | 9 | 13,1 | 2 | 4 | 3 | 5,2,4,3,2,5,7,2,1,1,3,3,,2,1,2 | 1 | 4 | 3 | 5 | 6,9,,,,,,,,,,,,2,,,,,,3,3,1 | 4 | 6 | 14 | 12,6 | 1 | 4 | 12 | 14,2 | 1 | 6 | 5 | 3 | 4,2,2,2,1,1,2,4,2,,5,2,3,2,1,4,2,4,3,1,4,2
72a68cd0-a092-0134-3b61-0a62e1402143,0.86173687,DE,21,2,2,1,1,3,5,,4,1,4 | 1,7,6,3,5,5,2,13,4,3,1,3,1,3,3,4,6 | 4 | 9 | 3 | 13,4 | 5 | 3 | 2 | 1,5,1,1 | 3,2,2,1,1,3,3,3,4,,5,3,1 | 2 | 4 | 3 | 6 | 5,8,,,,,,,,,,,,8,,,,,,,,1 | 3 | 5 | 6 | 14,3 | 5 | 1 | 6 | 14,1 | 2 | 6 | 4 | 5 | 3,3,1,2,2,1,2,5,4,6,2,4,2,4,2,3,3,3,3,3,3,1
f6b67c00-a092-0134-3e94-0a62e1402143,0.5925619458,DE,18,2,5,1,1,2,4,,2,1,6,4,6,3,5,5,2,13,2,3,3,3,4,3,3,3,13 | 1,5 | 4 | 3 | 2 | 1,5,1,5,,5,2,2,3,3,4,4,,5,4,4 | 2 | 1 | 6 | 5 | 3,9,,,,,,,,,,,,8,,,,,,,,2 | 3 | 8 | 9 | 12,2 | 3 | 8 | 9 | 12,3 | 2 | 4 | 5 | 6 | 1,5,3,2,3,1,2,5,4,4,3,3,3,3,4,1,3,2,3,2,7,2
22b26220-a093-0134-12cf-0aaafcbd6b1f,2.570943391,DE,42,2,3,1,1,2,3,2,6,2,1,8,1,,2,1,2,7,3,2,2,2,2,4,5,4,3 | 9 | 4 | 1 | 13,1 | 2 | 3 | 4 | 5,3,1,1 | 4,2,5,5,3,3,3,4,4,,1,1,1 | 5 | 2 | 4 | 6 | 3,1,,,,,,,,,,,2,1,,,,,,1,2,4 | 5 | 7 | 12 | 13,4 | 12 | 7 | 5 | 13,6 | 3 | 1 | 2 | 4 | 5,2,1,2,1,2,2,4,1,,2,4,2,2,1,4,2,1,4,2,2,1
a4d7c7f0-a093-0134-41c3-0a62e1402143,0.5180559252,DE,62,1,2,1,1,5,4,,6,1,6,8,3,,1,1,3,2,2,4,4,3,4,6,2,3,16,,,,5,,5,4,1,1,2,4,5,,2,2,1 | 2 | 5 | 4 | 3 | 6,1,,,,,,,,,,,2,1,,,,,,2,3,16,,2 | 1 | 3 | 4 | 5 | 6,4,3,3,3,3,1,1,5,5,3,4,3,1,1,5,5,4,3,3,4,1
a5da2ed0-a093-0134-41c6-0a62e1402143,0.2625048669,DE,47,1,2,2,1,4,5,,1,2,1,8,1,,3,3,3,7,3,2,2,2,2,3,3,3,9 | 7 | 13 | 6 | 5 | 1,2 | 4 | 5 | 1 | 3,5,1,5,,2,5,3,4,2,4,3,,1,1,5 | 1 | 2 | 3 | 4 | 6,7,,,,,,,,,,,1,7,,,,,,2,5,14 | 13 | 10 | 6 | 3,10 | 6 | 14 | 13 | 3,5 | 3 | 2 | 1 | 6 | 4,4,2,2,1,1,3,3,3,,2,1,1,4,4,4,4,3,2,2,7,1
a7f27150-a093-0134-41cf-0a62e1402143,1.208055125,DE,35,2,3,1,1,4,4,,3,1,1,8,9,,1,1,2,8,5,2,2,2,1,4,5,5,9 | 11 | 1 | 13 | 6,5 | 4 | 3 | 2 | 1,5,1,5,,6,3,2,3,4,3,4,,5,4,2 | 5 | 1 | 4 | 6 | 3,9,,,,,,,,,,,,8,,,,,,,,10 | 8 | 5 | 4 | 3,3 | 4 | 5 | 8 | 10,2 | 1 | 5 | 6 | 4 | 3,5,1,2,2,1,3,4,3,3,3,2,2,4,2,4,2,2,3,2,3,1
4c4c3860-a094-0134-17e9-0aaafcbd6b1f,0.4913662653,DE,30,1,5,2,1,5,2,5,2,2,5,8,3,,3,2,1,13,4,4,3,3,3,3,2,4,8 | 3 | 4 | 2 | 1,4 | 1 | 2 | 3 | 5,3,1,5,,3,1,1,2,3,3,3,,4,1,1 | 4 | 3 | 2 | 5 | 6,8,,,,,,,,,,,,7,,,,,,2,4,15,,3 | 6 | 1 | 5 | 4 | 2,3,2,1,2,2,3,4,2,,3,4,3,2,2,3,1,1,4,3,2,1
797bbb60-a094-0134-18d2-0aaafcbd6b1f,0.5938320998,DE,15,1,5,1,1,4,2,3,8,1,6,3,6,3,5,5,2,13,6,6,5,6,5,6,6,6,3 | 4 | 1 | 13 | 9 | 6 | 5,4 | 5 | 1 | 2 | 3,5,1,5,,6,1,1,3,3,3,4,,6,5,2 | 1 | 5 | 3 | 4 | 6,9,,,,,,,,,,,,2,,,,,,2,4,16,,6 | 2 | 4 | 3 | 5 | 1,5,2,2,1,2,2,3,6,6,3,3,2,3,2,4,3,2,3,2,3,2
0478ecd0-a095-0134-1b34-0aaafcbd6b1f,1.208055125,DE,26,2,3,1,1,2,3,1,4,1,1,4,1,,2,2,1,6,3,2,2,2,2,2,2,2,13 | 9 | 5 | 2 | 7 | 6 | 11 | 3 | 4 | 1 | 14,3 | 5 | 2 | 1 | 4,1,3,1 | 3 | 4,4,2,3,2,2,2,3,3,,1,1,2 | 4 | 5 | 1 | 3 | 6,2,,,,,,,,,,,1,2,,,,,,2,2,1 | 3 | 8 | 9 | 10,10 | 8 | 1 | 9 | 3,3 | 5 | 6 | 4 | 1 | 2,1,1,2,1,1,2,4,2,2,2,2,2,2,1,2,1,3,4,1,3,2
3fa010a0-a095-0134-66f3-0a62e1402143,0.86173687,DE,14,2,1,1,1,2,5,,4,1,6 | 1,1,6,3,5,5,2,13,6,6,5,6,5,6,3,4,13 | 4 | 3 | 2 | 6 | 9,4 | 5 | 2 | 3 | 1,3,1,5,,4,1,1,3,2,4,5,,6,5,2 | 5 | 1 | 3 | 6 | 4,9,,,,,,,,,,,,8,,,,,,,,1 | 3 | 4 | 9 | 8,9 | 8 | 4 | 3 | 1,1 | 3 | 2 | 6 | 4 | 5,3,3,1,1,1,2,3,6,6,3,2,3,2,2,3,3,4,3,2,5,2
865e5800-a095-0134-b556-0aaafcbd6b1f,1.302726443,DE,54,2,3,2,1,2,4,,3,2,1,8,1,,2,2,2,7,4,3,2,3,2,3,3,4,1 | 9 | 13 | 6,3 | 2 | 4 | 1 | 5,1,2,5,,4,2,2,4,5,4,3,,2,1,6 | 3 | 5 | 2 | 1 | 4,2,,,,,,,,,,,5,6,,,,,,1,2,5 | 10 | 1 | 2 | 3,5 | 1 | 10 | 3 | 2,6 | 3 | 2 | 5 | 1 | 4,3,2,2,1,1,4,5,3,,1,2,2,2,2,3,1,3,4,1,4,1
da043dd0-a095-0134-b732-0aaafcbd6b1f,1.055747772,DE,21,1,2,1,1,4,4,,4,2,1,1,6,1,2,1,2,13,6,2,1,2,2,2,2,3,2 | 4 | 9 | 13 | 3 | 1,4 | 5 | 2 | 1 | 3,5,1,3 | 4,2,6,1,2,1,2,3,3,,1,1,2 | 4 | 3 | 1 | 5 | 6,2,,,,,,,,,,,1,2,,,,,,2,3,1 | 6 | 7 | 9 | 13,6 | 7 | 9 | 1 | 13,5 | 2 | 3 | 1 | 4 | 6,2,2,2,1,1,1,2,2,,4,2,1,3,2,4,5,3,2,2,4,2
ca27aa90-a097-0134-c0dc-0aaafcbd6b1f,0.4746298539,DE,25,2,3,2,1,4,4,,2,1,6,4,1,,3,3,2,8,5,2,2,2,1,6,6,6,1 | 3 | 4 | 9 | 13,4 | 1 | 2 | 5 | 3,3,3,1 | 3 | 4,2,1,4,1,2,3,3,4,,5,3,1 | 2 | 5 | 4 | 3 | 6,9,,,,,,,,,,,,8,,,,,,,,2 | 1 | 8 | 9 | 14,8 | 9 | 2 | 1 | 14,1 | 3 | 5 | 4 | 2 | 6,5,2,2,2,1,2,2,2,2,3,3,2,4,2,3,4,2,2,1,2,1
2bec6ce0-a098-0134-f2da-0a62e1402143,1.191998602,DE,26,1,3,1,1,5,2,2,4,1,1,1,4,,1,2,1,1,6,3,5,3,5,3,6,3,3 | 13 | 9 | 1 | 4,4 | 2 | 5 | 1 | 3,4,4,3,1,6,1,1,3,4,4,4,,5,5,6 | 2 | 5 | 3 | 4 | 1,9,,,,,,,,,,,,6,,,,,,2,2,6 | 8,8 | 6,4 | 5 | 6 | 2 | 1 | 3,3,3,3,3,3,2,3,3,3,3,3,4,3,3,3,3,3,3,3,3,2
79bfbc70-a098-0134-f4ab-0a62e1402143,1.208055125,DE,26,2,3,1,1,4,3,3,5,1,2,3,4,,1,3,2,13,6,3,5,3,2,3,4,4,9 | 3,3 | 4 | 2 | 1 | 5,3,1,4,3,3,2,3,3,3,3,4,,2,2,2 | 1 | 4 | 5 | 3 | 6,8,,,,,,,,,,,,7,,,,,,2,2,4 | 6 | 7 | 10 | 11,7 | 6 | 11 | 10 | 4,3 | 5 | 2 | 6 | 4 | 1,3,2,2,1,1,2,3,4,4,3,3,3,5,5,4,3,3,1,2,2,2
